host_x	host_y	n_x_known_plant	n_y_known_plant	n_x_plant_z	n_y_plant_z	plant_z	n_plant_z
antigonus_erosus	jemadia_suekentonmiller	64	13	4	1	daytime_net	106
antigonus_erosus	justinia_norda	64	22	4	1	daytime_net	106
antigonus_erosus	morvina_fissimacula	64	16	4	1	daytime_net	106
antigonus_erosus	mylon_lassia	64	28	4	2	daytime_net	106
antigonus_erosus	mylon_pelopidas	64	26	4	1	daytime_net	106
antigonus_erosus	nisoniades_godma	64	56	4	2	daytime_net	106
antigonus_erosus	phocides_pigmaliondhj02	64	30	4	1	daytime_net	106
antigonus_erosus	polyctor_polyctor	64	121	4	1	daytime_net	106
antigonus_erosus	prenesta_scyllalisdhj02	64	31	60	1	guazuma_ulmifolia	61
antigonus_erosus	proteides_mercurius	64	27	4	1	daytime_net	106
antigonus_erosus	pythonides_amaryllis	64	32	4	1	daytime_net	106
antigonus_erosus	quadrus_cerialis	64	59	4	1	daytime_net	106
antigonus_erosus	sostrata_bifasciata	64	82	4	1	daytime_net	106
antigonus_erosus	staphylus_caribbea	64	61	4	1	daytime_net	106
antigonus_erosus	staphylus_vulgata	64	79	4	2	daytime_net	106
antigonus_erosus	turesis_complanula	64	54	4	1	daytime_net	106
antigonus_erosus	udranomia_orcinus	64	72	4	1	daytime_net	106
antigonus_erosus	urbanus_dorantes	64	23	4	3	daytime_net	106
antigonus_erosus	urbanus_doryssusdhj02	64	78	4	4	daytime_net	106
antigonus_erosus	urbanus_proteus	64	503	4	1	daytime_net	106
antigonus_erosus	urbanus_segnestami	64	259	4	1	daytime_net	106
antigonus_erosus	urbanus_simplicius	64	24	4	4	daytime_net	106
antigonus_erosus	urbanus_teleus	64	13	4	2	daytime_net	106
antigonus_erosus	vehilius_vetula	64	15	4	1	daytime_net	106
antigonus_erosus	xenophanes_tryxus	64	39	4	4	daytime_net	106
apogeshna_stenialis	celaenorrhinus_burns01	4	83	4	3	bravaisia_integerrima	7
arita_arita	corticea_corticea	32	38	32	1	olyra_latifolia	181
arita_arita	morys_valerius	32	52	32	15	olyra_latifolia	181
arita_arita	niconiades_incomptus	32	33	32	33	olyra_latifolia	181
arita_arita	orses_cynisca	32	37	32	26	olyra_latifolia	181
arita_arita	parphorus_decora	32	78	32	72	olyra_latifolia	181
arita_arita	turesis_complanula	32	54	32	1	olyra_latifolia	181
arita_arita	vettius_aurelius	32	44	32	1	olyra_latifolia	181
aroma_aroma	astraptes_audax	31	73	1	1	daytime_net	106
aroma_aroma	astraptes_brevicauda	31	24	1	2	daytime_net	106
aroma_aroma	astraptes_fruticibus	31	160	1	1	daytime_net	106
aroma_aroma	astraptes_synecdoche	31	299	1	6	daytime_net	106
aroma_aroma	calpodes_ethlius	31	55	1	8	daytime_net	106
aroma_aroma	celaenorrhinus_burns01	31	83	1	1	daytime_net	106
aroma_aroma	celaenorrhinus_eligius	31	51	1	1	daytime_net	106
aroma_aroma	chioides_catillus	31	33	1	2	daytime_net	106
aroma_aroma	conga_chydaea	31	72	1	2	daytime_net	106
aroma_aroma	cymaenes_odilia	31	88	1	2	daytime_net	106
aroma_aroma	cynea_megalops	31	73	1	1	daytime_net	106
aroma_aroma	eantis_thraso	31	26	1	7	daytime_net	106
aroma_aroma	elbella_scylla	31	35	1	2	daytime_net	106
aroma_aroma	epargyreus_burns02	31	55	1	1	daytime_net	106
aroma_aroma	euphyes_janzen01	31	48	1	1	daytime_net	106
aroma_aroma	hesperjanzen01_janzen55	31	72	1	1	daytime_net	106
aroma_aroma	jemadia_suekentonmiller	31	13	1	1	daytime_net	106
aroma_aroma	justinia_norda	31	22	1	1	daytime_net	106
aroma_aroma	morvina_fissimacula	31	16	1	1	daytime_net	106
aroma_aroma	mylon_lassia	31	28	1	2	daytime_net	106
aroma_aroma	mylon_pelopidas	31	26	1	1	daytime_net	106
aroma_aroma	nisoniades_godma	31	56	1	2	daytime_net	106
aroma_aroma	phocides_pigmaliondhj02	31	30	1	1	daytime_net	106
aroma_aroma	polyctor_polyctor	31	121	1	1	daytime_net	106
aroma_aroma	proteides_mercurius	31	27	1	1	daytime_net	106
aroma_aroma	pythonides_amaryllis	31	32	1	1	daytime_net	106
aroma_aroma	quadrus_cerialis	31	59	1	1	daytime_net	106
aroma_aroma	sostrata_bifasciata	31	82	1	1	daytime_net	106
aroma_aroma	staphylus_caribbea	31	61	1	1	daytime_net	106
aroma_aroma	staphylus_vulgata	31	79	1	2	daytime_net	106
aroma_aroma	turesis_complanula	31	54	1	1	daytime_net	106
aroma_aroma	udranomia_orcinus	31	72	1	1	daytime_net	106
aroma_aroma	urbanus_dorantes	31	23	1	3	daytime_net	106
aroma_aroma	urbanus_doryssusdhj02	31	78	1	4	daytime_net	106
aroma_aroma	urbanus_proteus	31	503	1	1	daytime_net	106
aroma_aroma	urbanus_segnestami	31	259	1	1	daytime_net	106
aroma_aroma	urbanus_simplicius	31	24	1	4	daytime_net	106
aroma_aroma	urbanus_teleus	31	13	1	2	daytime_net	106
aroma_aroma	vehilius_vetula	31	15	1	1	daytime_net	106
aroma_aroma	xenophanes_tryxus	31	39	1	4	daytime_net	106
astraptes_alardus	brenthia_janzen05	32	1	3	1	erythrina_costaricensis	28
astraptes_alardus	omiodes_cuniculalis	32	177	3	8	erythrina_costaricensis	28
astraptes_alardus	polythrix_kanshul	32	22	3	5	erythrina_costaricensis	28
astraptes_audax	astraptes_brevicauda	73	24	1	2	daytime_net	106
astraptes_audax	astraptes_fruticibus	73	160	1	1	daytime_net	106
astraptes_audax	astraptes_synecdoche	73	299	1	6	daytime_net	106
astraptes_audax	calpodes_ethlius	73	55	1	8	daytime_net	106
astraptes_audax	celaenorrhinus_burns01	73	83	1	1	daytime_net	106
astraptes_audax	celaenorrhinus_eligius	73	51	1	1	daytime_net	106
astraptes_audax	chioides_catillus	73	33	1	2	daytime_net	106
astraptes_audax	conga_chydaea	73	72	1	2	daytime_net	106
astraptes_audax	cymaenes_odilia	73	88	1	2	daytime_net	106
astraptes_audax	cynea_megalops	73	73	1	1	daytime_net	106
astraptes_audax	eantis_thraso	73	26	1	7	daytime_net	106
astraptes_audax	elbella_scylla	73	35	1	2	daytime_net	106
astraptes_audax	epargyreus_burns02	73	55	1	1	daytime_net	106
astraptes_audax	euphyes_janzen01	73	48	1	1	daytime_net	106
astraptes_audax	hesperjanzen01_janzen55	73	72	1	1	daytime_net	106
astraptes_audax	jemadia_suekentonmiller	73	13	1	1	daytime_net	106
astraptes_audax	justinia_norda	73	22	1	1	daytime_net	106
astraptes_audax	morvina_fissimacula	73	16	1	1	daytime_net	106
astraptes_audax	mylon_lassia	73	28	1	2	daytime_net	106
astraptes_audax	mylon_pelopidas	73	26	1	1	daytime_net	106
astraptes_audax	nisoniades_godma	73	56	1	2	daytime_net	106
astraptes_audax	phocides_pigmaliondhj02	73	30	1	1	daytime_net	106
astraptes_audax	polyctor_polyctor	73	121	1	1	daytime_net	106
astraptes_audax	proteides_mercurius	73	27	1	1	daytime_net	106
astraptes_audax	pythonides_amaryllis	73	32	1	1	daytime_net	106
astraptes_audax	quadrus_cerialis	73	59	1	1	daytime_net	106
astraptes_audax	sostrata_bifasciata	73	82	1	1	daytime_net	106
astraptes_audax	staphylus_caribbea	73	61	1	1	daytime_net	106
astraptes_audax	staphylus_vulgata	73	79	1	2	daytime_net	106
astraptes_audax	turesis_complanula	73	54	1	1	daytime_net	106
astraptes_audax	udranomia_orcinus	73	72	1	1	daytime_net	106
astraptes_audax	urbanus_dorantes	73	23	1	3	daytime_net	106
astraptes_audax	urbanus_doryssusdhj02	73	78	1	4	daytime_net	106
astraptes_audax	urbanus_proteus	73	503	1	1	daytime_net	106
astraptes_audax	urbanus_segnestami	73	259	1	1	daytime_net	106
astraptes_audax	urbanus_simplicius	73	24	1	4	daytime_net	106
astraptes_audax	urbanus_teleus	73	13	1	2	daytime_net	106
astraptes_audax	vehilius_vetula	73	15	1	1	daytime_net	106
astraptes_audax	xenophanes_tryxus	73	39	1	4	daytime_net	106
astraptes_augeas	astraptes_creteus	247	2	1	2	styrax_argenteus	3
astraptes_augeas	astraptes_enotrus	247	150	1	26	lonchocarpus_oliganthus	88
astraptes_augeas	astraptes_obstupefactus	247	33	245	31	hampea_appendiculata	277
astraptes_augeas	codatractus_imalena	247	27	1	23	lonchocarpus_oliganthus	88
astraptes_augeas	inga_biolep146	247	24	1	8	lonchocarpus_oliganthus	88
astraptes_augeas	omiodes_cuniculalis	247	177	1	6	lonchocarpus_oliganthus	88
astraptes_augeas	polygonus_leo	247	27	1	8	lonchocarpus_oliganthus	88
astraptes_augeas	polythrix_asine	247	7	1	1	lonchocarpus_oliganthus	88
astraptes_augeas	proteides_mercurius	247	27	1	1	lonchocarpus_oliganthus	88
astraptes_augeas	stenoma_janzen44	247	109	245	1	hampea_appendiculata	277
astraptes_brevicauda	astraptes_fruticibus	24	160	2	1	daytime_net	106
astraptes_brevicauda	astraptes_synecdoche	24	299	2	6	daytime_net	106
astraptes_brevicauda	astraptes_talus	24	19	22	2	canavalia_oxyphylla	27
astraptes_brevicauda	calpodes_ethlius	24	55	2	8	daytime_net	106
astraptes_brevicauda	celaenorrhinus_burns01	24	83	2	1	daytime_net	106
astraptes_brevicauda	celaenorrhinus_eligius	24	51	2	1	daytime_net	106
astraptes_brevicauda	chioides_catillus	24	33	2	2	daytime_net	106
astraptes_brevicauda	conga_chydaea	24	72	2	2	daytime_net	106
astraptes_brevicauda	cymaenes_odilia	24	88	2	2	daytime_net	106
astraptes_brevicauda	cynea_cynea	24	142	22	1	canavalia_oxyphylla	27
astraptes_brevicauda	cynea_megalops	24	73	2	1	daytime_net	106
astraptes_brevicauda	eantis_thraso	24	26	2	7	daytime_net	106
astraptes_brevicauda	elbella_scylla	24	35	2	2	daytime_net	106
astraptes_brevicauda	epargyreus_burns02	24	55	2	1	daytime_net	106
astraptes_brevicauda	epargyreus_burns07	24	19	22	2	canavalia_oxyphylla	27
astraptes_brevicauda	euphyes_janzen01	24	48	2	1	daytime_net	106
astraptes_brevicauda	hesperjanzen01_janzen55	24	72	2	1	daytime_net	106
astraptes_brevicauda	jemadia_suekentonmiller	24	13	2	1	daytime_net	106
astraptes_brevicauda	justinia_norda	24	22	2	1	daytime_net	106
astraptes_brevicauda	morvina_fissimacula	24	16	2	1	daytime_net	106
astraptes_brevicauda	mylon_lassia	24	28	2	2	daytime_net	106
astraptes_brevicauda	mylon_pelopidas	24	26	2	1	daytime_net	106
astraptes_brevicauda	nisoniades_godma	24	56	2	2	daytime_net	106
astraptes_brevicauda	phocides_pigmaliondhj02	24	30	2	1	daytime_net	106
astraptes_brevicauda	polyctor_polyctor	24	121	2	1	daytime_net	106
astraptes_brevicauda	proteides_mercurius	24	27	2	1	daytime_net	106
astraptes_brevicauda	pythonides_amaryllis	24	32	2	1	daytime_net	106
astraptes_brevicauda	quadrus_cerialis	24	59	2	1	daytime_net	106
astraptes_brevicauda	sostrata_bifasciata	24	82	2	1	daytime_net	106
astraptes_brevicauda	staphylus_caribbea	24	61	2	1	daytime_net	106
astraptes_brevicauda	staphylus_vulgata	24	79	2	2	daytime_net	106
astraptes_brevicauda	turesis_complanula	24	54	2	1	daytime_net	106
astraptes_brevicauda	udranomia_orcinus	24	72	2	1	daytime_net	106
astraptes_brevicauda	urbanus_dorantes	24	23	2	3	daytime_net	106
astraptes_brevicauda	urbanus_doryssusdhj02	24	78	2	4	daytime_net	106
astraptes_brevicauda	urbanus_proteus	24	503	2	1	daytime_net	106
astraptes_brevicauda	urbanus_segnestami	24	259	2	1	daytime_net	106
astraptes_brevicauda	urbanus_simplicius	24	24	2	4	daytime_net	106
astraptes_brevicauda	urbanus_teleus	24	13	2	2	daytime_net	106
astraptes_brevicauda	vehilius_vetula	24	15	2	1	daytime_net	106
astraptes_brevicauda	xenophanes_tryxus	24	39	2	4	daytime_net	106
astraptes_enotrus	astraptes_inflatio	150	181	1	55	inga_oerstediana	500
astraptes_enotrus	astraptes_synecdoche	150	299	1	3	ormosia_cruenta	7
astraptes_enotrus	astraptes_synecdoche	150	299	1	3	ormosia_cruenta	7
astraptes_enotrus	cerconota_janzen82	150	28	1	21	inga_oerstediana	500
astraptes_enotrus	codatractus_imalena	150	27	1	1	lonchocarpus_minimiflorus	8
astraptes_enotrus	codatractus_imalena	150	27	1	2	ormosia_cruenta	7
astraptes_enotrus	codatractus_imalena	150	27	1	1	lonchocarpus_minimiflorus	8
astraptes_enotrus	codatractus_imalena	150	27	1	2	ormosia_cruenta	7
astraptes_enotrus	epargyreus_burns11	150	47	13	2	machaerium_floribundum	28
astraptes_enotrus	epipajanzen01_janzen22	150	27	16	2	lonchocarpus_guatemalensis	51
astraptes_enotrus	hemiceras_nigrescens	150	99	1	21	inga_oerstediana	500
astraptes_enotrus	hemiceras_pallidula	150	5	1	1	inga_oerstediana	500
astraptes_enotrus	hemiceras_sabis	150	52	1	37	inga_oerstediana	500
astraptes_enotrus	hemiceras_vecina	150	108	1	8	inga_oerstediana	500
astraptes_enotrus	inga_biolep146	150	24	16	1	lonchocarpus_guatemalensis	51
astraptes_enotrus	inga_biolep146	150	24	24	5	lonchocarpus_macrophyllus	56
astraptes_enotrus	inga_biolep146	150	24	1	5	lonchocarpus_calcaratus	6
astraptes_enotrus	inga_biolep146	150	24	2	5	lonchocarpus_heptaphyllus	7
astraptes_enotrus	inga_biolep146	150	24	26	8	lonchocarpus_oliganthus	88
astraptes_enotrus	microthyris_prolongalisdhj02	150	89	1	1	inga_oerstediana	500
astraptes_enotrus	narcosius_samson	150	31	1	8	inga_oerstediana	500
astraptes_enotrus	omiodes_cuniculalis	150	177	1	6	lonchocarpus_felipei	9
astraptes_enotrus	omiodes_cuniculalis	150	177	24	16	lonchocarpus_macrophyllus	56
astraptes_enotrus	omiodes_cuniculalis	150	177	1	7	pterocarpus_rohrii	46
astraptes_enotrus	omiodes_cuniculalis	150	177	1	6	lonchocarpus_felipei	9
astraptes_enotrus	omiodes_cuniculalis	150	177	24	16	lonchocarpus_macrophyllus	56
astraptes_enotrus	omiodes_cuniculalis	150	177	1	7	pterocarpus_rohrii	46
astraptes_enotrus	omiodes_humeralisdhj07	150	194	1	120	inga_oerstediana	500
astraptes_enotrus	phybiolep01_biolep758	150	11	1	1	inga_oerstediana	500
astraptes_enotrus	polygonus_leo	150	27	24	6	lonchocarpus_macrophyllus	56
astraptes_enotrus	polygonus_leo	150	27	26	8	lonchocarpus_oliganthus	88
astraptes_enotrus	polygonus_leo	150	27	24	6	lonchocarpus_macrophyllus	56
astraptes_enotrus	polygonus_leo	150	27	26	8	lonchocarpus_oliganthus	88
astraptes_enotrus	polythrix_asine	150	7	1	1	lonchocarpus_minimiflorus	8
astraptes_enotrus	polythrix_asine	150	7	1	1	lonchocarpus_felipei	9
astraptes_enotrus	polythrix_asine	150	7	26	1	lonchocarpus_oliganthus	88
astraptes_enotrus	polythrix_kanshul	150	22	24	1	lonchocarpus_macrophyllus	56
astraptes_enotrus	polythrix_kanshul	150	22	13	2	machaerium_floribundum	28
astraptes_enotrus	polythrix_kanshul	150	22	16	2	lonchocarpus_guatemalensis	51
astraptes_enotrus	polythrix_kanshul	150	22	1	1	lonchocarpus_minimiflorus	8
astraptes_enotrus	polythrix_kanshul	150	22	1	3	pterocarpus_rohrii	46
astraptes_enotrus	porphyrogenes_peterwegei	150	83	12	11	machaerium_acuminatum	27
astraptes_enotrus	porphyrogenes_peterwegei	150	83	5	2	machaerium_pittieri	7
astraptes_enotrus	porphyrogenes_peterwegei	150	83	12	4	dichapetalum_morenoi	21
astraptes_enotrus	porphyrogenes_peterwegei	150	83	13	5	machaerium_floribundum	28
astraptes_enotrus	porphyrogenes_peterwegei	150	83	4	60	machaerium_seemannii	95
astraptes_enotrus	proteides_mercurius	150	27	1	1	lonchocarpus_acuminatus	3
astraptes_enotrus	proteides_mercurius	150	27	16	3	lonchocarpus_guatemalensis	51
astraptes_enotrus	proteides_mercurius	150	27	1	1	lonchocarpus_minimiflorus	8
astraptes_enotrus	proteides_mercurius	150	27	4	1	machaerium_seemannii	95
astraptes_enotrus	proteides_mercurius	150	27	1	1	lonchocarpus_acuminatus	3
astraptes_enotrus	proteides_mercurius	150	27	16	3	lonchocarpus_guatemalensis	51
astraptes_enotrus	proteides_mercurius	150	27	1	1	lonchocarpus_minimiflorus	8
astraptes_enotrus	proteides_mercurius	150	27	4	1	machaerium_seemannii	95
astraptes_enotrus	telemiades_antiope	150	11	1	3	inga_oerstediana	500
astraptes_enotrus	telemiades_fides	150	272	1	96	inga_oerstediana	500
astraptes_enotrus	telemiades_nicomedes	150	32	13	3	machaerium_floribundum	28
astraptes_enotrus	telemiades_nicomedes	150	32	12	4	machaerium_acuminatum	27
astraptes_enotrus	telemiades_nicomedes	150	32	4	25	machaerium_seemannii	95
astraptes_enotrus	urbanus_proteus	150	503	1	2	pterocarpus_rohrii	46
astraptes_fruticibus	astraptes_inflatio	160	181	2	1	cassia_fistula	4
astraptes_fruticibus	astraptes_synecdoche	160	299	4	6	cassia_grandis	11
astraptes_fruticibus	astraptes_synecdoche	160	299	2	3	senna_alata	5
astraptes_fruticibus	astraptes_synecdoche	160	299	33	154	senna_papillosa	250
astraptes_fruticibus	astraptes_synecdoche	160	299	4	6	cassia_grandis	11
astraptes_fruticibus	astraptes_synecdoche	160	299	2	3	senna_alata	5
astraptes_fruticibus	astraptes_synecdoche	160	299	33	154	senna_papillosa	250
astraptes_fruticibus	calpodes_ethlius	160	55	1	8	daytime_net	106
astraptes_fruticibus	celaenorrhinus_burns01	160	83	1	1	daytime_net	106
astraptes_fruticibus	celaenorrhinus_eligius	160	51	1	1	daytime_net	106
astraptes_fruticibus	chioides_catillus	160	33	1	2	daytime_net	106
astraptes_fruticibus	cogia_eluina	160	21	9	19	senna_pallida	28
astraptes_fruticibus	conga_chydaea	160	72	1	2	daytime_net	106
astraptes_fruticibus	cymaenes_odilia	160	88	1	2	daytime_net	106
astraptes_fruticibus	cynea_megalops	160	73	1	1	daytime_net	106
astraptes_fruticibus	eantis_thraso	160	26	1	7	daytime_net	106
astraptes_fruticibus	elbella_scylla	160	35	1	2	daytime_net	106
astraptes_fruticibus	epargyreus_burns02	160	55	1	1	daytime_net	106
astraptes_fruticibus	euphyes_janzen01	160	48	1	1	daytime_net	106
astraptes_fruticibus	hesperjanzen01_janzen55	160	72	1	1	daytime_net	106
astraptes_fruticibus	jemadia_suekentonmiller	160	13	1	1	daytime_net	106
astraptes_fruticibus	justinia_norda	160	22	1	1	daytime_net	106
astraptes_fruticibus	morvina_fissimacula	160	16	1	1	daytime_net	106
astraptes_fruticibus	mylon_lassia	160	28	1	2	daytime_net	106
astraptes_fruticibus	mylon_pelopidas	160	26	1	1	daytime_net	106
astraptes_fruticibus	nisoniades_godma	160	56	1	2	daytime_net	106
astraptes_fruticibus	omiodes_fulvicauda	160	20	33	16	senna_papillosa	250
astraptes_fruticibus	omiodes_fulvicauda	160	20	33	16	senna_papillosa	250
astraptes_fruticibus	phocides_pigmaliondhj02	160	30	1	1	daytime_net	106
astraptes_fruticibus	polyctor_polyctor	160	121	1	1	daytime_net	106
astraptes_fruticibus	proteides_mercurius	160	27	1	3	piscidia_carthagenensis	4
astraptes_fruticibus	proteides_mercurius	160	27	1	3	piscidia_carthagenensis	4
astraptes_fruticibus	pythonides_amaryllis	160	32	1	1	daytime_net	106
astraptes_fruticibus	quadrus_cerialis	160	59	1	1	daytime_net	106
astraptes_fruticibus	sostrata_bifasciata	160	82	1	1	daytime_net	106
astraptes_fruticibus	staphylus_caribbea	160	61	1	1	daytime_net	106
astraptes_fruticibus	staphylus_vulgata	160	79	1	2	daytime_net	106
astraptes_fruticibus	turesis_complanula	160	54	1	1	daytime_net	106
astraptes_fruticibus	typhedanus_undulatus	160	19	1	2	senna_cobanensis	3
astraptes_fruticibus	udranomia_orcinus	160	72	1	1	daytime_net	106
astraptes_fruticibus	urbanus_dorantes	160	23	1	3	daytime_net	106
astraptes_fruticibus	urbanus_doryssusdhj02	160	78	1	4	daytime_net	106
astraptes_fruticibus	urbanus_esmeraldus	160	184	4	6	centrosema_plumieri	28
astraptes_fruticibus	urbanus_proteus	160	503	4	18	centrosema_plumieri	28
astraptes_fruticibus	urbanus_proteus	160	503	10	1	canavalia_brasiliensis	11
astraptes_fruticibus	urbanus_proteus	160	503	1	1	daytime_net	106
astraptes_fruticibus	urbanus_segnestami	160	259	1	1	daytime_net	106
astraptes_fruticibus	urbanus_simplicius	160	24	1	4	daytime_net	106
astraptes_fruticibus	urbanus_teleus	160	13	1	2	daytime_net	106
astraptes_fruticibus	vehilius_vetula	160	15	1	1	daytime_net	106
astraptes_fruticibus	xenophanes_tryxus	160	39	1	4	daytime_net	106
astraptes_inflatio	astraptes_synecdoche	181	299	1	1	cassia_fistula	4
astraptes_inflatio	cerconota_janzen82	181	28	55	21	inga_oerstediana	500
astraptes_inflatio	cerconota_janzen82	181	28	36	1	inga_sapindoides	302
astraptes_inflatio	cerconota_janzen82	181	28	55	21	inga_oerstediana	500
astraptes_inflatio	cerconota_janzen82	181	28	36	1	inga_sapindoides	302
astraptes_inflatio	dubiella_belpa	181	47	2	1	inga_chocoensis	26
astraptes_inflatio	hemiceras_nigrescens	181	99	55	21	inga_oerstediana	500
astraptes_inflatio	hemiceras_nigrescens	181	99	36	21	inga_sapindoides	302
astraptes_inflatio	hemiceras_nigrescens	181	99	1	5	inga_densiflora	17
astraptes_inflatio	hemiceras_nigrescens	181	99	19	35	inga_punctata	152
astraptes_inflatio	hemiceras_nigrescens	181	99	28	16	inga_vera	125
astraptes_inflatio	hemiceras_pallidula	181	5	28	4	inga_vera	125
astraptes_inflatio	hemiceras_pallidula	181	5	28	4	inga_vera	125
astraptes_inflatio	hemiceras_sabis	181	52	55	37	inga_oerstediana	500
astraptes_inflatio	hemiceras_sabis	181	52	28	10	inga_vera	125
astraptes_inflatio	hemiceras_sabis	181	52	55	37	inga_oerstediana	500
astraptes_inflatio	hemiceras_sabis	181	52	28	10	inga_vera	125
astraptes_inflatio	hemiceras_vecina	181	108	55	8	inga_oerstediana	500
astraptes_inflatio	hemiceras_vecina	181	108	36	98	inga_sapindoides	302
astraptes_inflatio	hemiceras_vecina	181	108	55	8	inga_oerstediana	500
astraptes_inflatio	hemiceras_vecina	181	108	36	98	inga_sapindoides	302
astraptes_inflatio	microthyris_prolongalisdhj02	181	89	55	1	inga_oerstediana	500
astraptes_inflatio	narcosius_samson	181	31	55	8	inga_oerstediana	500
astraptes_inflatio	narcosius_samson	181	31	36	16	inga_sapindoides	302
astraptes_inflatio	narcosius_samson	181	31	55	8	inga_oerstediana	500
